"Pais","Region","fecha","idEmail","TotalRecipients","bounce","SuccessfulRecipients","uniqueOpens","OpenRate","uniqueClicks","consideracion","satisfaccion","anio","mes","dia","nombreDia","mesNombre"
"Panamá","Centro_América",2015-04-19,"EAuL12023vSyY103",32,8,24,10,0.42,9,4,3,2015,4,19,"Domingo","Abril"
"Guatemala","Centro_América",2015-03-26,"EAuL12147dLmM57",27,3,24,5,0.21,26,4,10,2015,3,26,"Jueves","Marzo"
"Costa_Rica","Centro_América",2016-03-27,"EAuL11954rGfF98",79,25,54,31,0.57,19,3,1,2016,3,27,"Domingo","Marzo"
"Honduras","Centro_América",2016-04-27,"EAuL11990tJsS94",41,5,36,7,0.19,3,5,2,2016,4,27,"Miércoles","Abril"
"Panamá","Centro_América",2016-06-09,"EAuL12045jMfF104",94,41,53,49,0.92,27,1,10,2016,6,9,"Jueves","Junio"
"Panamá","Centro_América",2015-12-08,"EAuL11913wWzZ85",85,32,53,40,0.75,2,4,1,2015,12,8,"Martes","Diciembre"
"Panamá","Centro_América",2015-07-11,"EAuL12067iMjJ98",85,30,55,35,0.64,1,5,5,2015,7,11,"Sábado","Julio"
"Honduras","Centro_América",2016-02-05,"EAuL12086iHiI59",60,15,45,23,0.51,25,4,6,2016,2,5,"Viernes","Febrero"
"Honduras","Centro_América",2015-10-23,"EAuL11976qWvV85",97,37,60,42,0.7,22,4,9,2015,10,23,"Viernes","Octubre"
"El_Salvador","Centro_América",2015-02-07,"EAuL12128zEwW47",42,13,29,18,0.62,27,1,3,2015,2,7,"Sábado","Febrero"
"El_Salvador","Centro_América",2015-01-30,"EAuL11943oLiI91",86,33,53,40,0.75,18,5,4,2015,1,30,"Viernes","Enero"
"Honduras","Centro_América",2016-11-21,"EAuL11972gDeE105",34,10,24,16,0.67,3,5,8,2016,11,21,"Lunes","Noviembre"
"Honduras","Centro_América",2016-02-12,"EAuL11844sCbB73",74,30,44,37,0.84,22,5,9,2016,2,12,"Viernes","Febrero"
"Costa_Rica","Centro_América",2015-01-08,"EAuL11888xWtT53",42,14,28,19,0.68,3,5,9,2015,1,8,"Jueves","Enero"
"Costa_Rica","Centro_América",2016-07-10,"EAuL12070iLpP42",69,27,42,34,0.81,3,1,8,2016,7,10,"Domingo","Julio"
"Guatemala","Centro_América",2015-08-02,"EAuL11879kDlL25",35,13,22,19,0.86,26,4,10,2015,8,2,"Domingo","Agosto"
"Costa_Rica","Centro_América",2015-09-10,"EAuL12239tFvV51",98,35,63,41,0.65,20,2,1,2015,9,10,"Jueves","Septiembre"
"El_Salvador","Centro_América",2016-06-19,"EAuL12068wMoO96",72,23,49,31,0.63,4,4,2,2016,6,19,"Domingo","Junio"
"Honduras","Centro_América",2016-09-28,"EAuL12074wDhH54",57,15,42,20,0.48,1,5,3,2016,9,28,"Miércoles","Septiembre"
"Guatemala","Centro_América",2015-01-03,"EAuL11899iUqQ105",34,10,24,18,0.75,1,1,9,2015,1,3,"Sábado","Enero"
"Panamá","Centro_América",2016-02-27,"EAuL12010rRqQ510",21,4,17,11,0.65,26,2,9,2016,2,27,"Sábado","Febrero"
"El_Salvador","Centro_América",2015-08-29,"EAuL12061gYmM38",71,20,51,28,0.55,1,4,7,2015,8,29,"Sábado","Agosto"
"Honduras","Centro_América",2015-07-17,"EAuL11886nYlL66",49,18,31,23,0.74,27,5,7,2015,7,17,"Viernes","Julio"
"Guatemala","Centro_América",2016-02-03,"EAuL12079rQsS92",87,29,58,34,0.59,2,2,7,2016,2,3,"Miércoles","Febrero"
"El_Salvador","Centro_América",2015-02-07,"EAuL12019hUwW93",65,27,38,35,0.92,5,3,2,2015,2,7,"Sábado","Febrero"
"Honduras","Centro_América",2016-12-24,"EAuL12020yPuU910",43,8,35,9,0.26,24,2,8,2016,12,24,"Sábado","Diciembre"
"Costa_Rica","Centro_América",2016-11-29,"EAuL12089eEvV910",29,7,22,12,0.55,15,3,5,2016,11,29,"Martes","Noviembre"
"El_Salvador","Centro_América",2016-01-29,"EAuL11952pHwW210",103,42,61,48,0.79,5,1,5,2016,1,29,"Viernes","Enero"
"Costa_Rica","Centro_América",2016-02-17,"EAuL11922hIvV85",45,8,37,10,0.27,13,1,7,2016,2,17,"Miércoles","Febrero"
"Guatemala","Centro_América",2016-06-02,"EAuL12084vYgG106",39,5,34,7,0.21,21,4,6,2016,6,2,"Jueves","Junio"
"Guatemala","Centro_América",2016-07-04,"EAuL11936hYdD29",67,19,48,25,0.52,24,3,2,2016,7,4,"Lunes","Julio"
"Honduras","Centro_América",2015-07-31,"EAuL11798jWaA81",52,19,33,26,0.79,17,2,3,2015,7,31,"Viernes","Julio"
"Costa_Rica","Centro_América",2016-12-26,"EAuL12194cQlL104",85,30,55,36,0.65,9,1,5,2016,12,26,"Lunes","Diciembre"
"El_Salvador","Centro_América",2016-10-23,"EAuL12146sWlL99",33,9,24,10,0.42,2,4,9,2016,10,23,"Domingo","Octubre"
"Honduras","Centro_América",2015-03-22,"EAuL12198nDeE36",45,15,30,20,0.67,16,5,9,2015,3,22,"Domingo","Marzo"
"Guatemala","Centro_América",2015-05-31,"EAuL12022bLuU52",48,11,37,19,0.51,15,4,4,2015,5,31,"Domingo","Mayo"
"Costa_Rica","Centro_América",2015-10-28,"EAuL12047pRuU64",46,16,30,21,0.7,23,5,3,2015,10,28,"Miércoles","Octubre"
"Costa_Rica","Centro_América",2016-03-09,"EAuL12097bZzZ83",66,15,51,21,0.41,19,4,5,2016,3,9,"Miércoles","Marzo"
"Panamá","Centro_América",2015-02-08,"EAuL12271oVgG32",90,41,49,47,0.96,13,4,4,2015,2,8,"Domingo","Febrero"
"Costa_Rica","Centro_América",2016-10-14,"EAuL12039aCfF109",77,35,42,40,0.95,29,3,1,2016,10,14,"Viernes","Octubre"
"Costa_Rica","Centro_América",2016-12-29,"EAuL11917fCoO56",99,37,62,42,0.68,13,3,4,2016,12,29,"Jueves","Diciembre"
"Panamá","Centro_América",2015-08-11,"EAuL12047bZxX87",42,14,28,20,0.71,14,1,6,2015,8,11,"Martes","Agosto"
"Honduras","Centro_América",2016-06-07,"EAuL11936uOvV810",98,40,58,48,0.83,1,3,9,2016,6,7,"Martes","Junio"
"Panamá","Centro_América",2015-03-04,"EAuL11957uFjJ23",118,42,76,50,0.66,3,1,4,2015,3,4,"Miércoles","Marzo"
"El_Salvador","Centro_América",2016-01-11,"EAuL11910cYpP47",43,7,36,8,0.22,29,1,4,2016,1,11,"Lunes","Enero"
"Honduras","Centro_América",2015-04-26,"EAuL11873vMwW16",32,8,24,10,0.42,14,2,5,2015,4,26,"Domingo","Abril"
"Panamá","Centro_América",2015-01-05,"EAuL11787sMvV59",58,19,39,26,0.67,20,5,6,2015,1,5,"Lunes","Enero"
"Costa_Rica","Centro_América",2015-07-04,"EAuL11899vJqQ99",76,23,53,31,0.58,3,1,8,2015,7,4,"Sábado","Julio"
"Guatemala","Centro_América",2016-05-30,"EAuL11942mUpP52",22,5,17,6,0.35,2,5,7,2016,5,30,"Lunes","Mayo"
"Panamá","Centro_América",2016-01-04,"EAuL11941jQgG95",54,16,38,21,0.55,8,3,2,2016,1,4,"Lunes","Enero"
"Guatemala","Centro_América",2016-03-19,"EAuL11906gGrR68",66,18,48,23,0.48,17,5,4,2016,3,19,"Sábado","Marzo"
"Costa_Rica","Centro_América",2016-03-14,"EAuL12034bTzZ810",59,15,44,22,0.5,10,3,8,2016,3,14,"Lunes","Marzo"
"Guatemala","Centro_América",2016-11-09,"EAuL12131dTaA64",86,38,48,43,0.9,3,2,9,2016,11,9,"Miércoles","Noviembre"
"Panamá","Centro_América",2015-05-16,"EAuL11929yUdD96",25,5,20,6,0.3,4,2,2,2015,5,16,"Sábado","Mayo"
"El_Salvador","Centro_América",2015-09-29,"EAuL12027qKiI38",26,6,20,12,0.6,18,3,7,2015,9,29,"Martes","Septiembre"
"Costa_Rica","Centro_América",2015-11-25,"EAuL12047aLrR65",47,12,35,19,0.54,6,1,10,2015,11,25,"Miércoles","Noviembre"
"Guatemala","Centro_América",2016-06-05,"EAuL12032cWpP106",76,27,49,33,0.67,19,5,1,2016,6,5,"Domingo","Junio"
"Honduras","Centro_América",2015-04-24,"EAuL12156hHkK72",49,19,30,24,0.8,27,5,7,2015,4,24,"Viernes","Abril"
"Costa_Rica","Centro_América",2016-08-18,"EAuL11963fNcC43",30,12,18,17,0.94,5,2,5,2016,8,18,"Jueves","Agosto"
"Costa_Rica","Centro_América",2016-01-30,"EAuL12078mWiI94",55,11,44,19,0.43,12,5,6,2016,1,30,"Sábado","Enero"
"Panamá","Centro_América",2016-10-18,"EAuL12035aSmM18",45,15,30,23,0.77,22,2,3,2016,10,18,"Martes","Octubre"
"Panamá","Centro_América",2016-03-05,"EAuL12053pZpP52",34,6,28,7,0.25,24,1,9,2016,3,5,"Sábado","Marzo"
"Guatemala","Centro_América",2015-05-09,"EAuL12028sIbB24",110,41,69,48,0.7,4,4,2,2015,5,9,"Sábado","Mayo"
"Guatemala","Centro_América",2016-12-22,"EAuL11955hKjJ79",56,21,35,27,0.77,24,5,3,2016,12,22,"Jueves","Diciembre"
"Guatemala","Centro_América",2015-04-03,"EAuL12124sWkK1010",111,40,71,46,0.65,28,2,6,2015,4,3,"Viernes","Abril"
"Costa_Rica","Centro_América",2016-10-18,"EAuL12018kDgG78",108,36,72,43,0.6,16,2,1,2016,10,18,"Martes","Octubre"
"Guatemala","Centro_América",2016-04-19,"EAuL11947iCnN27",48,10,38,18,0.47,6,3,10,2016,4,19,"Martes","Abril"
"Costa_Rica","Centro_América",2015-04-29,"EAuL12075qHjJ75",47,5,42,13,0.31,17,1,7,2015,4,29,"Miércoles","Abril"
"Costa_Rica","Centro_América",2016-09-30,"EAuL12069hXeE53",61,22,39,29,0.74,3,4,7,2016,9,30,"Viernes","Septiembre"
"Guatemala","Centro_América",2015-01-28,"EAuL11920yXpP37",105,40,65,48,0.74,15,3,8,2015,1,28,"Miércoles","Enero"
"Costa_Rica","Centro_América",2016-02-29,"EAuL12053wXuU38",53,10,43,18,0.42,23,2,9,2016,2,29,"Lunes","Febrero"
"Costa_Rica","Centro_América",2016-09-12,"EAuL11877wFdD88",76,34,42,41,0.98,1,5,10,2016,9,12,"Lunes","Septiembre"
"El_Salvador","Centro_América",2016-09-16,"EAuL11984iGpP1010",23,9,14,10,0.71,20,4,4,2016,9,16,"Viernes","Septiembre"
"Guatemala","Centro_América",2015-09-26,"EAuL11954mAhH101",34,12,22,18,0.82,13,2,10,2015,9,26,"Sábado","Septiembre"
"Panamá","Centro_América",2016-03-21,"EAuL12080uTuU32",59,20,39,28,0.72,26,3,1,2016,3,21,"Lunes","Marzo"
"Panamá","Centro_América",2015-03-04,"EAuL12004iAdD310",66,26,40,32,0.8,26,1,2,2015,3,4,"Miércoles","Marzo"
"Costa_Rica","Centro_América",2016-06-19,"EAuL11965wXlL56",22,4,18,5,0.28,18,5,7,2016,6,19,"Domingo","Junio"
"El_Salvador","Centro_América",2015-09-03,"EAuL11990sZlL72",98,37,61,44,0.72,18,5,4,2015,9,3,"Jueves","Septiembre"
"Guatemala","Centro_América",2015-12-07,"EAuL11863nHfF79",71,21,50,27,0.54,3,3,9,2015,12,7,"Lunes","Diciembre"
"Guatemala","Centro_América",2016-08-21,"EAuL12002hSgG12",74,21,53,27,0.51,3,2,9,2016,8,21,"Domingo","Agosto"
"Honduras","Centro_América",2016-04-27,"EAuL12140lNsS35",21,3,18,5,0.28,10,1,7,2016,4,27,"Miércoles","Abril"
"El_Salvador","Centro_América",2016-07-20,"EAuL11923aKcC93",72,29,43,36,0.84,4,5,2,2016,7,20,"Miércoles","Julio"
"El_Salvador","Centro_América",2015-08-13,"EAuL12062sTbB81",89,27,62,32,0.52,22,3,4,2015,8,13,"Jueves","Agosto"
"Panamá","Centro_América",2016-07-08,"EAuL12138xPwW38",19,5,14,6,0.43,11,1,5,2016,7,8,"Viernes","Julio"
"Guatemala","Centro_América",2016-01-21,"EAuL11998xTbB92",31,8,23,15,0.65,21,2,1,2016,1,21,"Jueves","Enero"
"Panamá","Centro_América",2016-07-03,"EAuL12115rVwW56",31,5,26,13,0.5,28,5,2,2016,7,3,"Domingo","Julio"
"El_Salvador","Centro_América",2016-08-15,"EAuL12092oWeE57",102,32,70,40,0.57,6,1,3,2016,8,15,"Lunes","Agosto"
"El_Salvador","Centro_América",2015-11-30,"EAuL11948yTpP53",85,26,59,32,0.54,22,2,2,2015,11,30,"Lunes","Noviembre"
"Guatemala","Centro_América",2016-08-11,"EAuL12025wNiI54",56,10,46,18,0.39,3,5,9,2016,8,11,"Jueves","Agosto"
"Costa_Rica","Centro_América",2016-08-27,"EAuL12179hOpP26",21,8,13,10,0.77,13,4,7,2016,8,27,"Sábado","Agosto"
"Panamá","Centro_América",2016-09-13,"EAuL12091fPyY29",73,28,45,35,0.78,2,5,1,2016,9,13,"Martes","Septiembre"
"Panamá","Centro_América",2016-07-06,"EAuL11960jCiI86",110,43,67,49,0.73,7,5,6,2016,7,6,"Miércoles","Julio"
"Costa_Rica","Centro_América",2015-10-01,"EAuL11895pRwW106",84,26,58,31,0.53,13,1,8,2015,10,1,"Jueves","Octubre"
"El_Salvador","Centro_América",2016-04-23,"EAuL11965bEcC99",69,20,49,27,0.55,6,5,6,2016,4,23,"Sábado","Abril"
"Guatemala","Centro_América",2015-01-10,"EAuL12059xQvV62",104,37,67,43,0.64,21,1,2,2015,1,10,"Sábado","Enero"
"Costa_Rica","Centro_América",2015-05-04,"EAuL11892iViI109",71,20,51,28,0.55,26,5,8,2015,5,4,"Lunes","Mayo"
"Honduras","Centro_América",2016-05-04,"EAuL11818jMqQ17",118,41,77,48,0.62,27,3,9,2016,5,4,"Miércoles","Mayo"
"El_Salvador","Centro_América",2016-10-13,"EAuL11833sWmM74",76,21,55,29,0.53,12,4,8,2016,10,13,"Jueves","Octubre"
"Panamá","Centro_América",2015-08-04,"EAuL11851iRyY93",92,30,62,37,0.6,1,4,8,2015,8,4,"Martes","Agosto"
"Panamá","Centro_América",2016-10-27,"EAuL11901iAsS62",86,36,50,44,0.88,21,1,6,2016,10,27,"Jueves","Octubre"
"El_Salvador","Centro_América",2016-06-06,"EAuL11834ePeE56",37,14,23,21,0.91,24,5,2,2016,6,6,"Lunes","Junio"
"Honduras","Centro_América",2015-07-03,"EAuL11935vUzZ109",31,8,23,14,0.61,18,5,5,2015,7,3,"Viernes","Julio"
"Guatemala","Centro_América",2015-03-10,"EAuL12100vLyY59",70,20,50,25,0.5,21,1,1,2015,3,10,"Martes","Marzo"
"Panamá","Centro_América",2016-01-08,"EAuL12176rQsS77",65,21,44,27,0.61,6,3,3,2016,1,8,"Viernes","Enero"
"Costa_Rica","Centro_América",2016-09-05,"EAuL12165xYxX95",50,10,40,15,0.38,17,3,4,2016,9,5,"Lunes","Septiembre"
"Guatemala","Centro_América",2015-01-06,"EAuL12082nNsS110",62,27,35,34,0.97,17,5,3,2015,1,6,"Martes","Enero"
"Panamá","Centro_América",2015-12-09,"EAuL12183xAzZ710",76,29,47,35,0.74,7,2,4,2015,12,9,"Miércoles","Diciembre"
"Honduras","Centro_América",2015-12-28,"EAuL12043zSoO61",83,37,46,44,0.96,21,1,10,2015,12,28,"Lunes","Diciembre"
"El_Salvador","Centro_América",2016-09-29,"EAuL11934jDrR95",41,12,29,19,0.66,19,2,8,2016,9,29,"Jueves","Septiembre"
"El_Salvador","Centro_América",2015-09-25,"EAuL11807fLcC57",95,32,63,37,0.59,11,5,7,2015,9,25,"Viernes","Septiembre"
"Costa_Rica","Centro_América",2016-04-09,"EAuL12132oMnN110",87,37,50,45,0.9,25,2,9,2016,4,9,"Sábado","Abril"
"Costa_Rica","Centro_América",2015-12-05,"EAuL12003pUiI53",19,8,11,9,0.82,2,5,7,2015,12,5,"Sábado","Diciembre"
"Honduras","Centro_América",2015-03-17,"EAuL12051vZlL95",83,25,58,32,0.55,29,5,7,2015,3,17,"Martes","Marzo"
"Guatemala","Centro_América",2015-04-24,"EAuL12157cZpP51",47,11,36,19,0.53,9,4,7,2015,4,24,"Viernes","Abril"
"Panamá","Centro_América",2016-10-10,"EAuL11896aGuU19",78,35,43,40,0.93,28,5,4,2016,10,10,"Lunes","Octubre"
"Honduras","Centro_América",2016-05-21,"EAuL12034bPpP45",44,5,39,12,0.31,12,3,3,2016,5,21,"Sábado","Mayo"
"Guatemala","Centro_América",2015-10-12,"EAuL11668iBjJ101",60,19,41,27,0.66,18,3,5,2015,10,12,"Lunes","Octubre"
"Honduras","Centro_América",2015-03-28,"EAuL11968yVjJ13",94,42,52,49,0.94,24,4,3,2015,3,28,"Sábado","Marzo"
"Guatemala","Centro_América",2015-02-21,"EAuL12005zRvV610",40,8,32,16,0.5,30,3,6,2015,2,21,"Sábado","Febrero"
"Honduras","Centro_América",2016-06-19,"EAuL11945yOxX87",60,25,35,33,0.94,11,5,6,2016,6,19,"Domingo","Junio"
"El_Salvador","Centro_América",2016-03-03,"EAuL11982aNmM39",52,17,35,25,0.71,22,5,3,2016,3,3,"Jueves","Marzo"
"Panamá","Centro_América",2016-01-03,"EAuL12018oMoO104",69,24,45,31,0.69,24,4,9,2016,1,3,"Domingo","Enero"
"Honduras","Centro_América",2016-01-31,"EAuL11987qBrR51",105,34,71,41,0.58,19,5,5,2016,1,31,"Domingo","Enero"
"Costa_Rica","Centro_América",2015-03-13,"EAuL12062vDgG48",65,27,38,35,0.92,30,5,4,2015,3,13,"Viernes","Marzo"
"El_Salvador","Centro_América",2016-01-17,"EAuL11953uAgG34",23,4,19,6,0.32,1,4,7,2016,1,17,"Domingo","Enero"
"El_Salvador","Centro_América",2015-06-30,"EAuL11924yHcC67",46,15,31,22,0.71,19,4,1,2015,6,30,"Martes","Junio"
"Guatemala","Centro_América",2015-03-22,"EAuL12003pEsS75",21,5,16,11,0.69,5,3,8,2015,3,22,"Domingo","Marzo"
"Panamá","Centro_América",2016-05-18,"EAuL11907aZlL38",43,5,38,13,0.34,14,5,6,2016,5,18,"Miércoles","Mayo"
"El_Salvador","Centro_América",2016-01-10,"EAuL12019fQkK26",53,13,40,18,0.45,26,4,2,2016,1,10,"Domingo","Enero"
"Guatemala","Centro_América",2016-03-10,"EAuL11776pEoO56",72,26,46,32,0.7,13,1,5,2016,3,10,"Jueves","Marzo"
"Guatemala","Centro_América",2015-09-16,"EAuL11786lYeE32",28,6,22,11,0.5,29,1,8,2015,9,16,"Miércoles","Septiembre"
"Panamá","Centro_América",2016-07-11,"EAuL12179iFzZ86",80,24,56,30,0.54,10,5,3,2016,7,11,"Lunes","Julio"
"Costa_Rica","Centro_América",2015-04-13,"EAuL12028zEwW87",57,12,45,19,0.42,18,4,5,2015,4,13,"Lunes","Abril"
"Guatemala","Centro_América",2016-09-11,"EAuL12146sYuU81",25,3,22,5,0.23,4,1,6,2016,9,11,"Domingo","Septiembre"
"Panamá","Centro_América",2016-07-13,"EAuL12030mGdD24",64,14,50,21,0.42,10,1,9,2016,7,13,"Miércoles","Julio"
"Honduras","Centro_América",2015-12-08,"EAuL12221wLtT910",26,7,19,13,0.68,8,4,10,2015,12,8,"Martes","Diciembre"
"Honduras","Centro_América",2016-12-15,"EAuL12113qNeE59",21,5,16,13,0.81,5,5,9,2016,12,15,"Jueves","Diciembre"
"Honduras","Centro_América",2016-10-22,"EAuL11987jInN54",83,35,48,42,0.88,28,4,6,2016,10,22,"Sábado","Octubre"
"Panamá","Centro_América",2015-04-04,"EAuL11960dQsS106",64,16,48,24,0.5,20,3,7,2015,4,4,"Sábado","Abril"
"Panamá","Centro_América",2015-07-31,"EAuL12035rJpP49",114,42,72,49,0.68,18,3,7,2015,7,31,"Viernes","Julio"
"Honduras","Centro_América",2016-07-16,"EAuL11863lPuU43",67,19,48,27,0.56,4,4,7,2016,7,16,"Sábado","Julio"
"Guatemala","Centro_América",2015-04-08,"EAuL11979vLmM37",50,18,32,26,0.81,12,1,2,2015,4,8,"Miércoles","Abril"
"Honduras","Centro_América",2016-06-27,"EAuL11998bTeE210",61,25,36,31,0.86,20,5,10,2016,6,27,"Lunes","Junio"
"El_Salvador","Centro_América",2016-08-22,"EAuL12010jNcC79",77,35,42,41,0.98,9,4,1,2016,8,22,"Lunes","Agosto"
"Costa_Rica","Centro_América",2015-09-29,"EAuL12083fCzZ101",40,8,32,9,0.28,15,5,2,2015,9,29,"Martes","Septiembre"
"Honduras","Centro_América",2016-03-17,"EAuL12077fPvV48",38,5,33,7,0.21,25,1,5,2016,3,17,"Jueves","Marzo"
"Costa_Rica","Centro_América",2016-04-26,"EAuL12027xBfF71",53,20,33,25,0.76,11,2,7,2016,4,26,"Martes","Abril"
"El_Salvador","Centro_América",2015-06-03,"EAuL12159fVhH96",52,18,34,26,0.76,14,4,5,2015,6,3,"Miércoles","Junio"
"Panamá","Centro_América",2015-08-08,"EAuL11968uFgG47",101,37,64,42,0.66,3,3,3,2015,8,8,"Sábado","Agosto"
"Guatemala","Centro_América",2016-10-16,"EAuL12152fBwW92",32,7,25,12,0.48,7,3,3,2016,10,16,"Domingo","Octubre"
"Costa_Rica","Centro_América",2016-11-07,"EAuL12316pNqQ46",104,42,62,49,0.79,6,3,5,2016,11,7,"Lunes","Noviembre"
"El_Salvador","Centro_América",2015-05-24,"EAuL11812rVdD86",118,42,76,47,0.62,15,5,10,2015,5,24,"Domingo","Mayo"
"Guatemala","Centro_América",2016-12-30,"EAuL11919eEnN1010",99,33,66,41,0.62,9,4,6,2016,12,30,"Viernes","Diciembre"
"Panamá","Centro_América",2015-05-20,"EAuL11705eIdD810",86,36,50,42,0.84,13,4,2,2015,5,20,"Miércoles","Mayo"
"Honduras","Centro_América",2016-06-09,"EAuL11836uYeE92",39,8,31,13,0.42,21,2,8,2016,6,9,"Jueves","Junio"
"Guatemala","Centro_América",2016-04-08,"EAuL11892uGrR110",98,31,67,37,0.55,3,3,7,2016,4,8,"Viernes","Abril"
"El_Salvador","Centro_América",2015-07-03,"EAuL12091hRlL19",35,8,27,16,0.59,27,4,5,2015,7,3,"Viernes","Julio"
"El_Salvador","Centro_América",2015-02-26,"EAuL11976lNkK21",52,11,41,17,0.41,20,4,5,2015,2,26,"Jueves","Febrero"
"Honduras","Centro_América",2016-02-26,"EAuL11997dWcC310",75,27,48,34,0.71,3,4,10,2016,2,26,"Viernes","Febrero"
"Panamá","Centro_América",2015-08-19,"EAuL11954pMqQ72",74,23,51,30,0.59,15,2,8,2015,8,19,"Miércoles","Agosto"
"Costa_Rica","Centro_América",2015-04-01,"EAuL12020gZaA13",73,30,43,35,0.81,12,2,10,2015,4,1,"Miércoles","Abril"
"Guatemala","Centro_América",2015-06-27,"EAuL12143sWjJ32",60,26,34,32,0.94,5,4,4,2015,6,27,"Sábado","Junio"
"Panamá","Centro_América",2016-01-09,"EAuL11835eUwW46",92,39,53,44,0.83,11,4,7,2016,1,9,"Sábado","Enero"
"Guatemala","Centro_América",2015-10-04,"EAuL11977oScC15",71,27,44,35,0.8,7,2,6,2015,10,4,"Domingo","Octubre"
"Panamá","Centro_América",2015-10-18,"EAuL11871cOoO810",88,28,60,36,0.6,5,2,10,2015,10,18,"Domingo","Octubre"
"Panamá","Centro_América",2015-08-16,"EAuL12100nDsS61",42,9,33,10,0.3,23,2,2,2015,8,16,"Domingo","Agosto"
"Guatemala","Centro_América",2016-01-15,"EAuL12218sLdD69",77,21,56,27,0.48,26,3,4,2016,1,15,"Viernes","Enero"
"Guatemala","Centro_América",2016-09-04,"EAuL11848iDoO39",59,24,35,32,0.91,14,5,4,2016,9,4,"Domingo","Septiembre"
"Guatemala","Centro_América",2015-01-20,"EAuL12057mHdD510",25,7,18,13,0.72,14,2,5,2015,1,20,"Martes","Enero"
"Panamá","Centro_América",2016-09-04,"EAuL11894oPpP36",97,41,56,48,0.86,30,4,3,2016,9,4,"Domingo","Septiembre"
"Panamá","Centro_América",2015-10-07,"EAuL11922kXpP910",35,12,23,20,0.87,21,1,6,2015,10,7,"Miércoles","Octubre"
"Honduras","Centro_América",2016-07-25,"EAuL12021vIdD61",34,8,26,13,0.5,15,5,9,2016,7,25,"Lunes","Julio"
"El_Salvador","Centro_América",2015-02-26,"EAuL11917nAiI36",80,31,49,36,0.73,9,4,8,2015,2,26,"Jueves","Febrero"
"Guatemala","Centro_América",2015-06-19,"EAuL11995rAdD106",56,14,42,19,0.45,23,5,6,2015,6,19,"Viernes","Junio"
"Guatemala","Centro_América",2015-01-23,"EAuL12003qYtT96",24,4,20,5,0.25,18,4,8,2015,1,23,"Viernes","Enero"
"Panamá","Centro_América",2016-10-13,"EAuL11785kSwW43",67,19,48,24,0.5,25,1,8,2016,10,13,"Jueves","Octubre"
"Guatemala","Centro_América",2016-11-09,"EAuL12204rNeE52",84,25,59,30,0.51,19,4,6,2016,11,9,"Miércoles","Noviembre"
"El_Salvador","Centro_América",2015-10-05,"EAuL12017sDqQ17",125,45,80,50,0.62,3,5,10,2015,10,5,"Lunes","Octubre"
"Honduras","Centro_América",2015-09-25,"EAuL12069nDsS108",37,6,31,12,0.39,22,2,7,2015,9,25,"Viernes","Septiembre"
"El_Salvador","Centro_América",2016-02-24,"EAuL12133jHsS54",68,30,38,37,0.97,11,2,7,2016,2,24,"Miércoles","Febrero"
"Guatemala","Centro_América",2015-04-27,"EAuL11898wDuU810",91,35,56,40,0.71,3,4,2,2015,4,27,"Lunes","Abril"
"Guatemala","Centro_América",2016-08-18,"EAuL11757fYpP13",78,33,45,40,0.89,6,3,2,2016,8,18,"Jueves","Agosto"
"Guatemala","Centro_América",2015-01-02,"EAuL11914nLeE910",34,6,28,11,0.39,10,1,10,2015,1,2,"Viernes","Enero"
"Costa_Rica","Centro_América",2016-04-11,"EAuL11941xFeE62",50,8,42,16,0.38,27,1,10,2016,4,11,"Lunes","Abril"
"Honduras","Centro_América",2015-01-09,"EAuL12020mVyY75",32,7,25,13,0.52,23,1,9,2015,1,9,"Viernes","Enero"
"El_Salvador","Centro_América",2016-09-28,"EAuL12011iErR55",35,9,26,14,0.54,17,5,4,2016,9,28,"Miércoles","Septiembre"
"Honduras","Centro_América",2015-08-05,"EAuL11940dWqQ23",54,14,40,22,0.55,14,2,6,2015,8,5,"Miércoles","Agosto"
"Costa_Rica","Centro_América",2015-11-13,"EAuL12046bIpP11",99,44,55,49,0.89,16,4,9,2015,11,13,"Viernes","Noviembre"
"Guatemala","Centro_América",2016-06-08,"EAuL12098gOvV39",101,38,63,46,0.73,16,4,7,2016,6,8,"Miércoles","Junio"
"Guatemala","Centro_América",2016-07-20,"EAuL12029lIiI32",92,40,52,46,0.88,1,5,2,2016,7,20,"Miércoles","Julio"
"Costa_Rica","Centro_América",2016-09-29,"EAuL11748pFqQ52",99,39,60,46,0.77,29,1,4,2016,9,29,"Jueves","Septiembre"
"Honduras","Centro_América",2015-11-29,"EAuL11995jLeE71",29,4,25,12,0.48,16,1,7,2015,11,29,"Domingo","Noviembre"
"Honduras","Centro_América",2015-02-15,"EAuL12212bUiI92",108,37,71,44,0.62,8,5,4,2015,2,15,"Domingo","Febrero"
"Costa_Rica","Centro_América",2016-11-11,"EAuL11971sFgG54",64,26,38,32,0.84,5,2,6,2016,11,11,"Viernes","Noviembre"
"Honduras","Centro_América",2016-06-29,"EAuL12091dUuU56",98,37,61,42,0.69,7,2,4,2016,6,29,"Miércoles","Junio"
"Panamá","Centro_América",2016-05-14,"EAuL11944sSxX82",93,34,59,41,0.69,15,4,5,2016,5,14,"Sábado","Mayo"
"Panamá","Centro_América",2016-06-18,"EAuL12086jVaA48",62,27,35,34,0.97,22,4,10,2016,6,18,"Sábado","Junio"
"El_Salvador","Centro_América",2016-02-09,"EAuL12003pQtT27",85,28,57,34,0.6,15,5,10,2016,2,9,"Martes","Febrero"
